%: table_doi: 10.17182/hepdata.68361.v1/t8
%: name: Table 8
%: description: QpPb ZNA.

%: data_file: Table8.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(5-10%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.4105	0.0003	-0.0003	0.0418	-0.0418	0.034	-0.034	0.036	-0.036
0.225	0.2	0.25	0.4036	0.0002	-0.0002	0.0342	-0.0342	0.034	-0.034	0.036	-0.036
0.275	0.25	0.3	0.4052	0.0002	-0.0002	0.0345	-0.0345	0.034	-0.034	0.036	-0.036
0.32499999999999996	0.3	0.35	0.411	0.0002	-0.0002	0.0367	-0.0367	0.034	-0.034	0.036	-0.036
0.375	0.35	0.4	0.4194	0.0003	-0.0003	0.039	-0.039	0.034	-0.034	0.036	-0.036
0.42500000000000004	0.4	0.45	0.4308	0.0003	-0.0003	0.0418	-0.0418	0.034	-0.034	0.036	-0.036
0.475	0.45	0.5	0.4447	0.0003	-0.0003	0.0428	-0.0428	0.034	-0.034	0.036	-0.036
0.525	0.5	0.55	0.4604	0.0003	-0.0003	0.0435	-0.0435	0.034	-0.034	0.036	-0.036
0.575	0.55	0.6	0.4771	0.0003	-0.0003	0.0441	-0.0441	0.034	-0.034	0.036	-0.036
0.625	0.6	0.65	0.4937	0.0004	-0.0004	0.0442	-0.0442	0.034	-0.034	0.036	-0.036
0.675	0.65	0.7	0.5107	0.0004	-0.0004	0.0456	-0.0456	0.034	-0.034	0.036	-0.036
0.725	0.7	0.75	0.5291	0.0004	-0.0004	0.0471	-0.0471	0.034	-0.034	0.036	-0.036
0.775	0.75	0.8	0.5466	0.0005	-0.0005	0.0485	-0.0485	0.034	-0.034	0.036	-0.036
0.825	0.8	0.85	0.5636	0.0005	-0.0005	0.0498	-0.0498	0.034	-0.034	0.036	-0.036
0.875	0.85	0.9	0.5784	0.0006	-0.0006	0.0509	-0.0509	0.034	-0.034	0.036	-0.036
0.925	0.9	0.95	0.5921	0.0006	-0.0006	0.0519	-0.0519	0.034	-0.034	0.036	-0.036
0.975	0.95	1.0	0.607	0.0007	-0.0007	0.053	-0.053	0.034	-0.034	0.036	-0.036
1.05	1.0	1.1	0.6322	0.0005	-0.0005	0.0553	-0.0553	0.034	-0.034	0.036	-0.036
1.15	1.1	1.2	0.6645	0.0006	-0.0006	0.0585	-0.0585	0.034	-0.034	0.036	-0.036
1.25	1.2	1.3	0.6918	0.0007	-0.0007	0.0639	-0.0639	0.034	-0.034	0.036	-0.036
1.35	1.3	1.4	0.7227	0.0008	-0.0008	0.0666	-0.0666	0.034	-0.034	0.036	-0.036
1.45	1.4	1.5	0.7477	0.001	-0.001	0.0656	-0.0656	0.034	-0.034	0.036	-0.036
1.55	1.5	1.6	0.7728	0.0011	-0.0011	0.0676	-0.0676	0.034	-0.034	0.036	-0.036
1.65	1.6	1.7	0.7946	0.0012	-0.0012	0.0706	-0.0706	0.034	-0.034	0.036	-0.036
1.75	1.7	1.8	0.8209	0.0014	-0.0014	0.0725	-0.0725	0.034	-0.034	0.036	-0.036
1.85	1.8	1.9	0.8422	0.0016	-0.0016	0.0734	-0.0734	0.034	-0.034	0.036	-0.036
1.95	1.9	2.0	0.8698	0.0018	-0.0018	0.0751	-0.0751	0.034	-0.034	0.036	-0.036
2.1	2.0	2.2	0.8916	0.0015	-0.0015	0.0769	-0.0769	0.034	-0.034	0.036	-0.036
2.3	2.2	2.4	0.9198	0.0017	-0.0017	0.0796	-0.0796	0.034	-0.034	0.036	-0.036
2.5	2.4	2.6	0.9517	0.0022	-0.0022	0.0821	-0.0821	0.034	-0.034	0.036	-0.036
2.7	2.6	2.8	0.9695	0.0025	-0.0025	0.0834	-0.0834	0.034	-0.034	0.036	-0.036
2.9	2.8	3.0	0.9753	0.0032	-0.0032	0.0838	-0.0838	0.034	-0.034	0.036	-0.036
3.1	3.0	3.2	0.9912	0.0033	-0.0033	0.0852	-0.0852	0.034	-0.034	0.036	-0.036
3.3	3.2	3.4	0.9916	0.0038	-0.0038	0.0853	-0.0853	0.034	-0.034	0.036	-0.036
3.5	3.4	3.6	0.9871	0.0042	-0.0042	0.0848	-0.0848	0.034	-0.034	0.036	-0.036
3.7	3.6	3.8	0.9903	0.0048	-0.0048	0.0851	-0.0851	0.034	-0.034	0.036	-0.036
3.9	3.8	4.0	1.0007	0.0054	-0.0054	0.0861	-0.0861	0.034	-0.034	0.036	-0.036
4.25	4.0	4.5	1.0043	0.0045	-0.0045	0.0862	-0.0862	0.034	-0.034	0.036	-0.036
4.75	4.5	5.0	0.9853	0.0055	-0.0055	0.0844	-0.0844	0.034	-0.034	0.036	-0.036
5.25	5.0	5.5	0.9891	0.0068	-0.0068	0.0899	-0.0899	0.034	-0.034	0.036	-0.036
5.75	5.5	6.0	0.9602	0.0083	-0.0083	0.0864	-0.0864	0.034	-0.034	0.036	-0.036
6.25	6.0	6.5	0.9552	0.0102	-0.0102	0.0853	-0.0853	0.034	-0.034	0.036	-0.036
6.75	6.5	7.0	0.9258	0.0121	-0.0121	0.0821	-0.0821	0.034	-0.034	0.036	-0.036
7.5	7.0	8.0	0.906	0.011	-0.011	0.0798	-0.0798	0.034	-0.034	0.036	-0.036
8.5	8.0	9.0	0.9076	0.0151	-0.0151	0.0806	-0.0806	0.034	-0.034	0.036	-0.036
9.5	9.0	10.0	0.8822	0.0196	-0.0196	0.0779	-0.0779	0.034	-0.034	0.036	-0.036
10.5	10.0	11.0	0.8777	0.024	-0.024	0.077	-0.077	0.034	-0.034	0.036	-0.036
11.5	11.0	12.0	0.8515	0.0293	-0.0293	0.0753	-0.0753	0.034	-0.034	0.036	-0.036
12.5	12.0	13.0	0.88	0.0371	-0.0371	0.0772	-0.0772	0.034	-0.034	0.036	-0.036
13.5	13.0	14.0	0.8893	0.045	-0.045	0.0786	-0.0786	0.034	-0.034	0.036	-0.036
14.5	14.0	15.0	0.9163	0.0553	-0.0553	0.0814	-0.0814	0.034	-0.034	0.036	-0.036
15.5	15.0	16.0	0.9081	0.0648	-0.0648	0.0795	-0.0795	0.034	-0.034	0.036	-0.036
17.0	16.0	18.0	0.8977	0.0572	-0.0572	0.0816	-0.0816	0.034	-0.034	0.036	-0.036
19.0	18.0	20.0	0.9099	0.0783	-0.0783	0.0855	-0.0855	0.034	-0.034	0.036	-0.036
21.0	20.0	22.0	0.7484	0.0888	-0.0888	0.0692	-0.0692	0.034	-0.034	0.036	-0.036
23.0	22.0	24.0	0.8906	0.121	-0.121	0.0834	-0.0834	0.034	-0.034	0.036	-0.036
26.0	24.0	28.0	0.8481	0.1147	-0.1147	0.119	-0.119	0.034	-0.034	0.036	-0.036
30.0	28.0	32.0	0.9371	0.1755	-0.1755	0.1275	-0.1275	0.034	-0.034	0.036	-0.036

