%: table_doi: 10.17182/hepdata.68361.v1/t5
%: name: Table 5
%: description: QpPb CL1.
%: data_file: Table5.yaml
%: keyword reactions: P PB --> CHARGED X
%: keyword observables: DN/DPT
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence
%: $p_{T}$ (GeV/c)			$Q_{pPb}$
%'$p_{T}$ (GeV/c)'	'$p_{T}$ (GeV/c) LOW'	'$p_{T}$ (GeV/c) HIGH'	'(20-40%)'	'stat +'	'stat -'	'sys +'	'sys -'	'sys	Common syst. unc. on TpA +'	'sys	Common syst. unc. on TpA -'	'sys	Common syst. unc. on Normalization +'	'sys	Common syst. unc. on Normalization -'
0.175	0.15	0.2	0.5136	0.0003	-0.0003	0.0498	-0.0498	0.034	-0.034	0.036	-0.036
0.225	0.2	0.25	0.5034	0.0002	-0.0002	0.0406	-0.0406	0.034	-0.034	0.036	-0.036
0.275	0.25	0.3	0.5029	0.0002	-0.0002	0.0407	-0.0407	0.034	-0.034	0.036	-0.036
0.32499999999999996	0.3	0.35	0.507	0.0002	-0.0002	0.0431	-0.0431	0.034	-0.034	0.036	-0.036
0.375	0.35	0.4	0.5144	0.0002	-0.0002	0.0455	-0.0455	0.034	-0.034	0.036	-0.036
0.42500000000000004	0.4	0.45	0.5248	0.0002	-0.0002	0.0485	-0.0485	0.034	-0.034	0.036	-0.036
0.475	0.45	0.5	0.5396	0.0002	-0.0002	0.0495	-0.0495	0.034	-0.034	0.036	-0.036
0.525	0.5	0.55	0.5563	0.0003	-0.0003	0.05	-0.05	0.034	-0.034	0.036	-0.036
0.575	0.55	0.6	0.5729	0.0003	-0.0003	0.0504	-0.0504	0.034	-0.034	0.036	-0.036
0.625	0.6	0.65	0.5902	0.0003	-0.0003	0.0503	-0.0503	0.034	-0.034	0.036	-0.036
0.675	0.65	0.7	0.6085	0.0004	-0.0004	0.0517	-0.0517	0.034	-0.034	0.036	-0.036
0.725	0.7	0.75	0.6267	0.0004	-0.0004	0.0531	-0.0531	0.034	-0.034	0.036	-0.036
0.775	0.75	0.8	0.6444	0.0004	-0.0004	0.0544	-0.0544	0.034	-0.034	0.036	-0.036
0.825	0.8	0.85	0.6627	0.0005	-0.0005	0.0558	-0.0558	0.034	-0.034	0.036	-0.036
0.875	0.85	0.9	0.6772	0.0005	-0.0005	0.0567	-0.0567	0.034	-0.034	0.036	-0.036
0.925	0.9	0.95	0.6911	0.0006	-0.0006	0.0577	-0.0577	0.034	-0.034	0.036	-0.036
0.975	0.95	1.0	0.7048	0.0006	-0.0006	0.0586	-0.0586	0.034	-0.034	0.036	-0.036
1.05	1.0	1.1	0.7296	0.0005	-0.0005	0.0608	-0.0608	0.034	-0.034	0.036	-0.036
1.15	1.1	1.2	0.7608	0.0005	-0.0005	0.0638	-0.0638	0.034	-0.034	0.036	-0.036
1.25	1.2	1.3	0.7875	0.0006	-0.0006	0.0693	-0.0693	0.034	-0.034	0.036	-0.036
1.35	1.3	1.4	0.8155	0.0007	-0.0007	0.0716	-0.0716	0.034	-0.034	0.036	-0.036
1.45	1.4	1.5	0.8406	0.0008	-0.0008	0.0702	-0.0702	0.034	-0.034	0.036	-0.036
1.55	1.5	1.6	0.8633	0.0009	-0.0009	0.0719	-0.0719	0.034	-0.034	0.036	-0.036
1.65	1.6	1.7	0.8825	0.0011	-0.0011	0.0747	-0.0747	0.034	-0.034	0.036	-0.036
1.75	1.7	1.8	0.9075	0.0012	-0.0012	0.0763	-0.0763	0.034	-0.034	0.036	-0.036
1.85	1.8	1.9	0.9269	0.0014	-0.0014	0.077	-0.077	0.034	-0.034	0.036	-0.036
1.95	1.9	2.0	0.9505	0.0015	-0.0015	0.0783	-0.0783	0.034	-0.034	0.036	-0.036
2.1	2.0	2.2	0.9692	0.0013	-0.0013	0.0797	-0.0797	0.034	-0.034	0.036	-0.036
2.3	2.2	2.4	0.9947	0.0015	-0.0015	0.082	-0.082	0.034	-0.034	0.036	-0.036
2.5	2.4	2.6	1.0235	0.0019	-0.0019	0.0841	-0.0841	0.034	-0.034	0.036	-0.036
2.7	2.6	2.8	1.0374	0.0021	-0.0021	0.085	-0.085	0.034	-0.034	0.036	-0.036
2.9	2.8	3.0	1.049	0.0029	-0.0029	0.0859	-0.0859	0.034	-0.034	0.036	-0.036
3.1	3.0	3.2	1.0551	0.0027	-0.0027	0.0865	-0.0865	0.034	-0.034	0.036	-0.036
3.3	3.2	3.4	1.0598	0.0031	-0.0031	0.0868	-0.0868	0.034	-0.034	0.036	-0.036
3.5	3.4	3.6	1.0524	0.0034	-0.0034	0.0861	-0.0861	0.034	-0.034	0.036	-0.036
3.7	3.6	3.8	1.058	0.0038	-0.0038	0.0865	-0.0865	0.034	-0.034	0.036	-0.036
3.9	3.8	4.0	1.0633	0.0043	-0.0043	0.087	-0.087	0.034	-0.034	0.036	-0.036
4.25	4.0	4.5	1.0747	0.0038	-0.0038	0.0879	-0.0879	0.034	-0.034	0.036	-0.036
4.75	4.5	5.0	1.0578	0.0045	-0.0045	0.0864	-0.0864	0.034	-0.034	0.036	-0.036
5.25	5.0	5.5	1.06	0.0053	-0.0053	0.0918	-0.0918	0.034	-0.034	0.036	-0.036
5.75	5.5	6.0	1.0514	0.0066	-0.0066	0.0901	-0.0901	0.034	-0.034	0.036	-0.036
6.25	6.0	6.5	1.049	0.0081	-0.0081	0.0891	-0.0891	0.034	-0.034	0.036	-0.036
6.75	6.5	7.0	1.035	0.0096	-0.0096	0.0872	-0.0872	0.034	-0.034	0.036	-0.036
7.5	7.0	8.0	1.0172	0.0087	-0.0087	0.0854	-0.0854	0.034	-0.034	0.036	-0.036
8.5	8.0	9.0	1.0101	0.0119	-0.0119	0.0849	-0.0849	0.034	-0.034	0.036	-0.036
9.5	9.0	10.0	0.9845	0.0154	-0.0154	0.0826	-0.0826	0.034	-0.034	0.036	-0.036
10.5	10.0	11.0	0.9777	0.0177	-0.0177	0.0823	-0.0823	0.034	-0.034	0.036	-0.036
11.5	11.0	12.0	0.9965	0.0219	-0.0219	0.0842	-0.0842	0.034	-0.034	0.036	-0.036
12.5	12.0	13.0	0.9801	0.0266	-0.0266	0.081	-0.081	0.034	-0.034	0.036	-0.036
13.5	13.0	14.0	0.9356	0.0309	-0.0309	0.078	-0.078	0.034	-0.034	0.036	-0.036
14.5	14.0	15.0	0.9852	0.0384	-0.0384	0.0838	-0.0838	0.034	-0.034	0.036	-0.036
15.5	15.0	16.0	0.9819	0.0449	-0.0449	0.083	-0.083	0.034	-0.034	0.036	-0.036
17.0	16.0	18.0	0.9867	0.0401	-0.0401	0.0848	-0.0848	0.034	-0.034	0.036	-0.036
19.0	18.0	20.0	0.9514	0.0529	-0.0529	0.0848	-0.0848	0.034	-0.034	0.036	-0.036
21.0	20.0	22.0	0.9056	0.0631	-0.0631	0.0809	-0.0809	0.034	-0.034	0.036	-0.036
23.0	22.0	24.0	0.9322	0.0768	-0.0768	0.0844	-0.0844	0.034	-0.034	0.036	-0.036
26.0	24.0	28.0	0.9579	0.1469	-0.1469	0.1224	-0.1224	0.034	-0.034	0.036	-0.036
30.0	28.0	32.0	0.7238	0.1836	-0.1836	0.0997	-0.0997	0.034	-0.034	0.036	-0.036
